TiSId;Índice;Ticker;Data;Cotação
62;MSCI All Countries;MXWD Index;07/11/2019;2222,03619
62;MSCI All Countries;MXWD Index;06/11/2019;2203,0064
62;MSCI All Countries;MXWD Index;05/11/2019;2162,76809
62;MSCI All Countries;MXWD Index;04/11/2019;2168,27779
62;MSCI All Countries;MXWD Index;01/11/2019;2145,02464
62;MSCI All Countries;MXWD Index;31/10/2019;2151,59293
62;MSCI All Countries;MXWD Index;30/10/2019;2151,59662
62;MSCI All Countries;MXWD Index;29/10/2019;2135,81428
62;MSCI All Countries;MXWD Index;28/10/2019;2128,60571
62;MSCI All Countries;MXWD Index;25/10/2019;2133,55596
62;MSCI All Countries;MXWD Index;24/10/2019;2132,19827
62;MSCI All Countries;MXWD Index;23/10/2019;2140,13764
62;MSCI All Countries;MXWD Index;22/10/2019;2148,13583
62;MSCI All Countries;MXWD Index;21/10/2019;2186,85243
62;MSCI All Countries;MXWD Index;18/10/2019;2170,24035
62;MSCI All Countries;MXWD Index;17/10/2019;2195,77019
62;MSCI All Countries;MXWD Index;16/10/2019;2185,96987
62;MSCI All Countries;MXWD Index;15/10/2019;2178,89043
62;MSCI All Countries;MXWD Index;14/10/2019;2150,26429
62;MSCI All Countries;MXWD Index;11/10/2019;2132,95467
62;MSCI All Countries;MXWD Index;10/10/2019;2110,82406
62;MSCI All Countries;MXWD Index;09/10/2019;2098,00871
62;MSCI All Countries;MXWD Index;08/10/2019;2074,8071
62;MSCI All Countries;MXWD Index;07/10/2019;2106,13907
62;MSCI All Countries;MXWD Index;04/10/2019;2093,01889
62;MSCI All Countries;MXWD Index;03/10/2019;2084,90262
62;MSCI All Countries;MXWD Index;02/10/2019;2107,02251
62;MSCI All Countries;MXWD Index;01/10/2019;2147,67724
62;MSCI All Countries;MXWD Index;30/09/2019;2167,67796
62;MSCI All Countries;MXWD Index;27/09/2019;2164,43474
62;MSCI All Countries;MXWD Index;26/09/2019;2168,28085
62;MSCI All Countries;MXWD Index;25/09/2019;2182,05086
62;MSCI All Countries;MXWD Index;24/09/2019;2177,48774
62;MSCI All Countries;MXWD Index;23/09/2019;2191,58167
62;MSCI All Countries;MXWD Index;20/09/2019;2191,35286
62;MSCI All Countries;MXWD Index;19/09/2019;2179,92294
62;MSCI All Countries;MXWD Index;18/09/2019;2155,39161
62;MSCI All Countries;MXWD Index;17/09/2019;2154,80589
62;MSCI All Countries;MXWD Index;16/09/2019;2149,81504
62;MSCI All Countries;MXWD Index;13/09/2019;2147,14363
62;MSCI All Countries;MXWD Index;12/09/2019;2137,55384
62;MSCI All Countries;MXWD Index;11/09/2019;2131,97384
62;MSCI All Countries;MXWD Index;10/09/2019;2132,65447
62;MSCI All Countries;MXWD Index;09/09/2019;2131,75226
62;MSCI All Countries;MXWD Index;06/09/2019;2118,30269
62;MSCI All Countries;MXWD Index;05/09/2019;2123,50394
62;MSCI All Countries;MXWD Index;04/09/2019;2106,42165
62;MSCI All Countries;MXWD Index;03/09/2019;2117,11616
62;MSCI All Countries;MXWD Index;02/09/2019;2128,50644
62;MSCI All Countries;MXWD Index;30/08/2019;2113,80509
62;MSCI All Countries;MXWD Index;29/08/2019;2118,42331
62;MSCI All Countries;MXWD Index;28/08/2019;2092,53427
62;MSCI All Countries;MXWD Index;27/08/2019;2090,41836
62;MSCI All Countries;MXWD Index;26/08/2019;2084,69998
62;MSCI All Countries;MXWD Index;23/08/2019;2060,53625
62;MSCI All Countries;MXWD Index;22/08/2019;2068,06407
62;MSCI All Countries;MXWD Index;21/08/2019;2054,69195
62;MSCI All Countries;MXWD Index;20/08/2019;2047,20293
62;MSCI All Countries;MXWD Index;19/08/2019;2059,4584
62;MSCI All Countries;MXWD Index;16/08/2019;2012,0197
62;MSCI All Countries;MXWD Index;15/08/2019;1997,4276
62;MSCI All Countries;MXWD Index;14/08/2019;2003,74184
62;MSCI All Countries;MXWD Index;13/08/2019;2013,4654
62;MSCI All Countries;MXWD Index;12/08/2019;2015,28212
62;MSCI All Countries;MXWD Index;09/08/2019;2010,36924
62;MSCI All Countries;MXWD Index;08/08/2019;2016,95167
62;MSCI All Countries;MXWD Index;07/08/2019;2010,71119
62;MSCI All Countries;MXWD Index;06/08/2019;2005,51254
62;MSCI All Countries;MXWD Index;05/08/2019;1985,23804
62;MSCI All Countries;MXWD Index;02/08/2019;1993,91722
62;MSCI All Countries;MXWD Index;01/08/2019;1991,86426
62;MSCI All Countries;MXWD Index;31/07/2019;1970,87547
62;MSCI All Countries;MXWD Index;30/07/2019;2001,31809
62;MSCI All Countries;MXWD Index;29/07/2019;2009,25448
62;MSCI All Countries;MXWD Index;26/07/2019;2000,48036
62;MSCI All Countries;MXWD Index;25/07/2019;2005,03063
62;MSCI All Countries;MXWD Index;24/07/2019;1998,10806
62;MSCI All Countries;MXWD Index;23/07/2019;2000,54439
62;MSCI All Countries;MXWD Index;22/07/2019;1972,13063
62;MSCI All Countries;MXWD Index;19/07/2019;1970,93412
62;MSCI All Countries;MXWD Index;18/07/2019;1975,73034
62;MSCI All Countries;MXWD Index;17/07/2019;1984,34282
62;MSCI All Countries;MXWD Index;16/07/2019;1992,74253
62;MSCI All Countries;MXWD Index;15/07/2019;1993,05311
62;MSCI All Countries;MXWD Index;12/07/2019;1982,40301
62;MSCI All Countries;MXWD Index;11/07/2019;1989,14072
62;MSCI All Countries;MXWD Index;10/07/2019;1985,00439
62;MSCI All Countries;MXWD Index;09/07/2019;1994,85919
62;MSCI All Countries;MXWD Index;08/07/2019;2002,10915
62;MSCI All Countries;MXWD Index;05/07/2019;2022,98608
62;MSCI All Countries;MXWD Index;04/07/2019;2017,18643
62;MSCI All Countries;MXWD Index;03/07/2019;2042,86913
62;MSCI All Countries;MXWD Index;02/07/2019;2021,77774
62;MSCI All Countries;MXWD Index;01/07/2019;2018,91927
62;MSCI All Countries;MXWD Index;28/06/2019;2006,92897
62;MSCI All Countries;MXWD Index;27/06/2019;2014,32246
62;MSCI All Countries;MXWD Index;26/06/2019;1994,25299
62;MSCI All Countries;MXWD Index;25/06/2019;1997,94843
62;MSCI All Countries;MXWD Index;24/06/2019;1998,68667
62;MSCI All Countries;MXWD Index;21/06/2019;2002,223
62;MSCI All Countries;MXWD Index;20/06/2019;2013,48748
62;MSCI All Countries;MXWD Index;19/06/2019;2010,24806
62;MSCI All Countries;MXWD Index;18/06/2019;1991,15408
62;MSCI All Countries;MXWD Index;17/06/2019;1987,86586
62;MSCI All Countries;MXWD Index;14/06/2019;1992,96467
62;MSCI All Countries;MXWD Index;13/06/2019;1969,63656
62;MSCI All Countries;MXWD Index;12/06/2019;1967,57673
62;MSCI All Countries;MXWD Index;11/06/2019;1981,39388
62;MSCI All Countries;MXWD Index;10/06/2019;1985,81136
62;MSCI All Countries;MXWD Index;07/06/2019;1966,23046
62;MSCI All Countries;MXWD Index;06/06/2019;1956,31597
62;MSCI All Countries;MXWD Index;05/06/2019;1944,158
62;MSCI All Countries;MXWD Index;04/06/2019;1928,84142
62;MSCI All Countries;MXWD Index;03/06/2019;1920,87963
62;MSCI All Countries;MXWD Index;31/05/2019;1930,71596
62;MSCI All Countries;MXWD Index;30/05/2019;1964,20702
62;MSCI All Countries;MXWD Index;29/05/2019;1974,91239
62;MSCI All Countries;MXWD Index;28/05/2019;2009,74452
62;MSCI All Countries;MXWD Index;27/05/2019;2027,40674
62;MSCI All Countries;MXWD Index;24/05/2019;2019,60774
62;MSCI All Countries;MXWD Index;23/05/2019;2020,45513
62;MSCI All Countries;MXWD Index;22/05/2019;2040,14241
62;MSCI All Countries;MXWD Index;21/05/2019;2057,07708
62;MSCI All Countries;MXWD Index;20/05/2019;2063,32524
62;MSCI All Countries;MXWD Index;17/05/2019;2079,66884
62;MSCI All Countries;MXWD Index;16/05/2019;2045,75595
62;MSCI All Countries;MXWD Index;15/05/2019;2022,5713
62;MSCI All Countries;MXWD Index;14/05/2019;2004,98485
62;MSCI All Countries;MXWD Index;13/05/2019;1997,92983
62;MSCI All Countries;MXWD Index;10/05/2019;2023,78878
62;MSCI All Countries;MXWD Index;09/05/2019;2009,97648
62;MSCI All Countries;MXWD Index;08/05/2019;2020,49783
62;MSCI All Countries;MXWD Index;07/05/2019;2047,40294
62;MSCI All Countries;MXWD Index;06/05/2019;2063,12846
62;MSCI All Countries;MXWD Index;03/05/2019;2067,07121
62;MSCI All Countries;MXWD Index;02/05/2019;2062,00128
62;MSCI All Countries;MXWD Index;01/05/2019;2050,45126
62;MSCI All Countries;MXWD Index;30/04/2019;2066,46749
62;MSCI All Countries;MXWD Index;29/04/2019;2059,34964
62;MSCI All Countries;MXWD Index;26/04/2019;2055,84918
62;MSCI All Countries;MXWD Index;25/04/2019;2067,11598
62;MSCI All Countries;MXWD Index;24/04/2019;2088,3474
62;MSCI All Countries;MXWD Index;23/04/2019;2069,4144
62;MSCI All Countries;MXWD Index;22/04/2019;2049,04213
62;MSCI All Countries;MXWD Index;19/04/2019;2053,38798
62;MSCI All Countries;MXWD Index;18/04/2019;2054,66579
62;MSCI All Countries;MXWD Index;17/04/2019;2053,21979
62;MSCI All Countries;MXWD Index;16/04/2019;2035,05965
62;MSCI All Countries;MXWD Index;15/04/2019;2015,98497
62;MSCI All Countries;MXWD Index;12/04/2019;2031,27537
62;MSCI All Countries;MXWD Index;11/04/2019;1997,54824
62;MSCI All Countries;MXWD Index;10/04/2019;1988,81083
62;MSCI All Countries;MXWD Index;09/04/2019;1998,12002
62;MSCI All Countries;MXWD Index;08/04/2019;2001,26805
62;MSCI All Countries;MXWD Index;05/04/2019;2005,61937
62;MSCI All Countries;MXWD Index;04/04/2019;1995,24702
62;MSCI All Countries;MXWD Index;03/04/2019;1995,21689
62;MSCI All Countries;MXWD Index;02/04/2019;1987,84856
62;MSCI All Countries;MXWD Index;01/04/2019;1992,47005
62;MSCI All Countries;MXWD Index;29/03/2019;1983,69513
62;MSCI All Countries;MXWD Index;28/03/2019;1983,04341
62;MSCI All Countries;MXWD Index;27/03/2019;1984,80771
62;MSCI All Countries;MXWD Index;26/03/2019;1961,37396
62;MSCI All Countries;MXWD Index;25/03/2019;1948,76095
62;MSCI All Countries;MXWD Index;22/03/2019;1966,30342
62;MSCI All Countries;MXWD Index;21/03/2019;1958,43651
62;MSCI All Countries;MXWD Index;20/03/2019;1930,22754
62;MSCI All Countries;MXWD Index;19/03/2019;1932,80689
62;MSCI All Countries;MXWD Index;18/03/2019;1939,58355
62;MSCI All Countries;MXWD Index;15/03/2019;1942,45589
62;MSCI All Countries;MXWD Index;14/03/2019;1944,7265
62;MSCI All Countries;MXWD Index;13/03/2019;1931,98963
62;MSCI All Countries;MXWD Index;12/03/2019;1916,73866
62;MSCI All Countries;MXWD Index;11/03/2019;1926,49837
62;MSCI All Countries;MXWD Index;08/03/2019;1914,71477
62;MSCI All Countries;MXWD Index;07/03/2019;1932,34596
62;MSCI All Countries;MXWD Index;06/03/2019;1923,11346
62;MSCI All Countries;MXWD Index;05/03/2019;1903,21144
62;MSCI All Countries;MXWD Index;04/03/2019;1905,1207
62;MSCI All Countries;MXWD Index;01/03/2019;1913,86672
62;MSCI All Countries;MXWD Index;28/02/2019;1886,13902
62;MSCI All Countries;MXWD Index;27/02/2019;1883,05235
62;MSCI All Countries;MXWD Index;26/02/2019;1900,06194
62;MSCI All Countries;MXWD Index;25/02/2019;1887,18488
62;MSCI All Countries;MXWD Index;22/02/2019;1882,24402
62;MSCI All Countries;MXWD Index;21/02/2019;1885,30085
62;MSCI All Countries;MXWD Index;20/02/2019;1870,95703
62;MSCI All Countries;MXWD Index;19/02/2019;1856,95379
62;MSCI All Countries;MXWD Index;18/02/2019;1867,44939
62;MSCI All Countries;MXWD Index;15/02/2019;1848,41612
62;MSCI All Countries;MXWD Index;14/02/2019;1848,10334
62;MSCI All Countries;MXWD Index;13/02/2019;1860,13733
62;MSCI All Countries;MXWD Index;12/02/2019;1833,81804
62;MSCI All Countries;MXWD Index;11/02/2019;1838,40803
62;MSCI All Countries;MXWD Index;08/02/2019;1823,85603
62;MSCI All Countries;MXWD Index;07/02/2019;1820,28338
62;MSCI All Countries;MXWD Index;06/02/2019;1830,12308
62;MSCI All Countries;MXWD Index;05/02/2019;1820,08638
62;MSCI All Countries;MXWD Index;04/02/2019;1807,27972
62;MSCI All Countries;MXWD Index;01/02/2019;1797,22365
62;MSCI All Countries;MXWD Index;31/01/2019;1790,35338
62;MSCI All Countries;MXWD Index;30/01/2019;1812,22346
62;MSCI All Countries;MXWD Index;29/01/2019;1795,61801
62;MSCI All Countries;MXWD Index;28/01/2019;1814,05623
62;MSCI All Countries;MXWD Index;25/01/2019;1826,78669
62;MSCI All Countries;MXWD Index;24/01/2019;1808,90159
62;MSCI All Countries;MXWD Index;23/01/2019;1805,67045
62;MSCI All Countries;MXWD Index;22/01/2019;1809,15412
62;MSCI All Countries;MXWD Index;21/01/2019;1817,95316
62;MSCI All Countries;MXWD Index;18/01/2019;1820,75074
62;MSCI All Countries;MXWD Index;17/01/2019;1790,30278
62;MSCI All Countries;MXWD Index;16/01/2019;1772,78648
62;MSCI All Countries;MXWD Index;15/01/2019;1767,70006
62;MSCI All Countries;MXWD Index;14/01/2019;1738,54178
62;MSCI All Countries;MXWD Index;11/01/2019;1756,54588
62;MSCI All Countries;MXWD Index;10/01/2019;1757,40253
62;MSCI All Countries;MXWD Index;09/01/2019;1740,549
62;MSCI All Countries;MXWD Index;08/01/2019;1735,15745
62;MSCI All Countries;MXWD Index;07/01/2019;1728,95588
62;MSCI All Countries;MXWD Index;04/01/2019;1710,0113
62;MSCI All Countries;MXWD Index;03/01/2019;1680,27835
62;MSCI All Countries;MXWD Index;02/01/2019;1733,97908
62;MSCI All Countries;MXWD Index;01/01/2019;1768,68562
62;MSCI All Countries;MXWD Index;31/12/2018;1768,88056
62;MSCI All Countries;MXWD Index;28/12/2018;1753,14496
62;MSCI All Countries;MXWD Index;27/12/2018;1754,23169
62;MSCI All Countries;MXWD Index;26/12/2018;1755,69437
62;MSCI All Countries;MXWD Index;25/12/2018;1701,88261
62;MSCI All Countries;MXWD Index;24/12/2018;1708,7012
62;MSCI All Countries;MXWD Index;21/12/2018;1730,72817
62;MSCI All Countries;MXWD Index;20/12/2018;1736,79109
62;MSCI All Countries;MXWD Index;19/12/2018;1773,56682
62;MSCI All Countries;MXWD Index;18/12/2018;1797,38981
62;MSCI All Countries;MXWD Index;17/12/2018;1797,84654
62;MSCI All Countries;MXWD Index;14/12/2018;1827,52294
62;MSCI All Countries;MXWD Index;13/12/2018;1848,18755
62;MSCI All Countries;MXWD Index;12/12/2018;1831,45206
62;MSCI All Countries;MXWD Index;11/12/2018;1841,03743
62;MSCI All Countries;MXWD Index;10/12/2018;1846,22466
62;MSCI All Countries;MXWD Index;07/12/2018;1837,56532
62;MSCI All Countries;MXWD Index;06/12/2018;1863,67207
62;MSCI All Countries;MXWD Index;05/12/2018;1872,12808
62;MSCI All Countries;MXWD Index;04/12/2018;1875,41898
62;MSCI All Countries;MXWD Index;03/12/2018;1901,47073
62;MSCI All Countries;MXWD Index;30/11/2018;1898,53786
62;MSCI All Countries;MXWD Index;29/11/2018;1890,23797
62;MSCI All Countries;MXWD Index;28/11/2018;1877,58186
62;MSCI All Countries;MXWD Index;27/11/2018;1873,99084
62;MSCI All Countries;MXWD Index;26/11/2018;1879,75485
62;MSCI All Countries;MXWD Index;23/11/2018;1814,01662
62;MSCI All Countries;MXWD Index;22/11/2018;1820,40312
62;MSCI All Countries;MXWD Index;21/11/2018;1808,2565
62;MSCI All Countries;MXWD Index;20/11/2018;1788,04671
62;MSCI All Countries;MXWD Index;19/11/2018;1820,93251
62;MSCI All Countries;MXWD Index;16/11/2018;1827,91182
62;MSCI All Countries;MXWD Index;15/11/2018;1842,52597
62;MSCI All Countries;MXWD Index;14/11/2018;1835,05816
62;MSCI All Countries;MXWD Index;13/11/2018;1854,66556
62;MSCI All Countries;MXWD Index;12/11/2018;1824,4874
62;MSCI All Countries;MXWD Index;09/11/2018;1849,85754
62;MSCI All Countries;MXWD Index;08/11/2018;1878,81702
62;MSCI All Countries;MXWD Index;07/11/2018;1873,66935
62;MSCI All Countries;MXWD Index;06/11/2018;1846,70274
62;MSCI All Countries;MXWD Index;05/11/2018;1824,82307
62;MSCI All Countries;MXWD Index;02/11/2018;1811,28763
62;MSCI All Countries;MXWD Index;01/11/2018;1805,3347
62;MSCI All Countries;MXWD Index;31/10/2018;1807,54674
62;MSCI All Countries;MXWD Index;30/10/2018;1778,39121
62;MSCI All Countries;MXWD Index;29/10/2018;1746,01398
62;MSCI All Countries;MXWD Index;26/10/2018;1745,25622
62;MSCI All Countries;MXWD Index;25/10/2018;1774,50607
62;MSCI All Countries;MXWD Index;24/10/2018;1777,90786
62;MSCI All Countries;MXWD Index;23/10/2018;1805,1173
62;MSCI All Countries;MXWD Index;22/10/2018;1813,17849
62;MSCI All Countries;MXWD Index;19/10/2018;1835,38312
62;MSCI All Countries;MXWD Index;18/10/2018;1830,4859
62;MSCI All Countries;MXWD Index;17/10/2018;1837,07434
62;MSCI All Countries;MXWD Index;16/10/2018;1860,09078
62;MSCI All Countries;MXWD Index;15/10/2018;1833,78147
62;MSCI All Countries;MXWD Index;12/10/2018;1871,62458
62;MSCI All Countries;MXWD Index;11/10/2018;1840,45494
62;MSCI All Countries;MXWD Index;10/10/2018;1881,55053
62;MSCI All Countries;MXWD Index;09/10/2018;1904,99172
62;MSCI All Countries;MXWD Index;08/10/2018;1927,81835
62;MSCI All Countries;MXWD Index;05/10/2018;1995,59268
62;MSCI All Countries;MXWD Index;04/10/2018;2035,83703
62;MSCI All Countries;MXWD Index;03/10/2018;2034,53022
62;MSCI All Countries;MXWD Index;02/10/2018;2051,57581
